User_id,Coupon_id,Date_received,Probability
5843440,34,20160730,0.048445364
6113776,13602,20160715,0.027823876
6113776,8059,20160728,0.077350062
464159,636,20160728,0.203826728
601790,13602,20160710,0.045613288
2538232,2978,20160702,0.042313107
602558,8129,20160726,0.098885795
766526,13602,20160710,0.044389623
1074300,13602,20160702,0.09423396
6399472,13602,20160713,0.069707485
4565488,10418,20160717,0.05183086
3201784,9983,20160713,0.019229512
384671,13602,20160711,0.115447776
5109232,1904,20160729,0.099578159
3606778,13602,20160720,0.059942389
3606778,9983,20160725,0.0505743
3869434,13602,20160720,0.032692549
5906932,10418,20160705,0.057895264
5906932,13320,20160725,0.180421848
5906932,13602,20160701,0.03286689
3222778,9983,20160726,0.033880352
3222778,8059,20160722,0.039742175
2322682,9983,20160728,0.067937721
5191156,7437,20160721,0.189117761
5191156,7437,20160717,0.27333884
6244852,13602,20160726,0.079147689
1431933,1950,20160702,0.079933375
1564797,13602,20160710,0.040541845
4178170,8182,20160716,0.91377465
4178170,8182,20160701,0.927620108
4178170,8182,20160703,0.881006545
4178170,8182,20160709,0.909252076
4178170,8182,20160715,0.907798501
4178170,8182,20160718,0.911089046
4178170,9983,20160704,0.140996378
4178170,8182,20160717,0.909809319
4178170,8182,20160702,0.883192847
4178170,8182,20160721,0.92429469
4178170,8182,20160719,0.919312727
3402490,4433,20160715,0.04124676
5762548,3429,20160703,0.056574216
5762548,8059,20160715,0.065762086
1244541,9983,20160718,0.0295672
1835133,13602,20160723,0.073831997
2098426,8499,20160721,0.156244449
2098426,8506,20160714,0.116834022
2034045,6136,20160711,0.074712086
1773693,2601,20160702,0.024462634
1773693,2920,20160728,0.145121115
1773693,13602,20160727,0.113301026
1773693,2096,20160728,0.238081031
3287290,10438,20160703,0.007940462
3287290,13602,20160701,0.038045862
2513146,7083,20160727,0.109855181
7129588,9149,20160731,0.083896789
6871540,13602,20160719,0.056701159
1587837,6325,20160702,0.015891994
1587837,13602,20160714,0.069421064
1587837,8059,20160718,0.061374923
1587837,3429,20160720,0.072801893
1587837,9983,20160714,0.051408202
3831034,9983,20160718,0.037280163
7144948,5264,20160707,0.071506615
6625780,9983,20160727,0.039598246
1263741,2978,20160719,0.046195909
1920381,10418,20160703,0.054383818
4539892,3074,20160728,0.17662473
6911476,13602,20160706,0.042067837
1335165,3429,20160704,0.053328094
1532541,12093,20160723,0.109682775
1532541,3956,20160702,0.097010539
1532541,12093,20160724,0.07773602
1532541,4958,20160707,0.182437121
1532541,12093,20160718,0.160348726
4306420,13602,20160726,0.083307431
2943226,9983,20160723,0.058010157
5627380,9559,20160721,0.116393847
4318708,658,20160707,0.145938367
901439,13602,20160714,0.040248729
2690812,10418,20160701,0.042916708
2690812,2978,20160729,0.078344954
2690812,10438,20160704,0.00582674
2690812,13602,20160729,0.046539683
640703,1904,20160715,0.071857721
6698488,3429,20160727,0.097727219
6698488,9983,20160725,0.058060172
6698488,8059,20160727,0.084971929
6443512,11799,20160728,0.071914261
1742718,3992,20160731,0.111482172
6188536,13320,20160721,0.147538114
2701564,8059,20160701,0.048456315
2701564,8092,20160720,0.322291254
2701564,13602,20160713,0.055662569
2701564,8092,20160703,0.411697606
610367,807,20160719,0.122257747
610367,13602,20160723,0.045214305
3885820,13602,20160727,0.072746826
808127,9193,20160722,0.238474998
1878654,8635,20160724,0.171992353
1616766,5840,20160704,0.149170063
1616766,5840,20160706,0.085092848
1616766,5840,20160713,0.101220549
1616766,5840,20160719,0.134146065
1616766,5840,20160727,0.115496962
1616766,5840,20160711,0.101123654
1616766,5840,20160705,0.088958377
1553022,3429,20160702,0.043760983
1039295,9983,20160712,0.040930575
1039295,13602,20160725,0.074035686
5174776,13602,20160724,0.06974961
5174776,10438,20160711,0.010275561
2328316,2002,20160718,0.099520912
3905788,12996,20160728,0.217234792
551615,11799,20160728,0.069736694
684479,13602,20160712,0.047624909
4695544,5412,20160723,0.127149745
2032254,13602,20160703,0.039556928
1770366,13602,20160717,0.033382341
1770366,3429,20160728,0.132790269
1836414,13602,20160712,0.04930667
4987384,13602,20160701,0.038334645
2234620,10418,20160723,0.075715834
4070140,13602,20160729,0.074762861
1773438,5743,20160726,0.125188356
591935,13602,20160718,0.058350108
3547900,3992,20160729,0.132201606
919871,9983,20160721,0.029505612
691007,807,20160730,0.051449624
2764540,13602,20160724,0.06550292
2764540,9983,20160710,0.037540809
1647486,9983,20160705,0.026551173
6852088,13602,20160724,0.072209702
6852088,2978,20160705,0.050985716
6852088,10438,20160720,0.013409301
1648254,10418,20160704,0.045146384
1648254,2978,20160704,0.049566619
1714302,7826,20160706,0.163100373
2119420,3053,20160712,0.023607978
858431,9983,20160711,0.035231127
1127550,13602,20160730,0.104601733
3440380,13602,20160724,0.078569741
3440380,10418,20160701,0.05078137
6888952,4277,20160731,0.032412925
959807,13602,20160725,0.09214321
4102396,1904,20160730,0.09662216
4102396,8012,20160730,0.128876981
4102396,8059,20160718,0.054169126
3449596,9983,20160704,0.028886538
862655,13320,20160729,0.322269068
862655,3543,20160726,0.204158572
4818424,13602,20160730,0.118116551
995903,1395,20160709,0.106042581
6139384,11799,20160715,0.031894626
2415868,13602,20160723,0.060909601
7199224,232,20160706,0.09724155
7199224,8059,20160716,0.093523993
7199224,3121,20160714,0.198077392
7199224,10299,20160714,0.240132121
801983,3780,20160707,0.015060061
1932414,13602,20160706,0.035446522
4854268,13602,20160725,0.064337274
2427646,2902,20160707,0.115206351
1609599,13602,20160715,0.031877461
1609599,9983,20160722,0.033892396
1609599,3429,20160731,0.055338163
1609599,8059,20160731,0.05851282
6970876,9983,20160721,0.067119062
6970876,8059,20160710,0.052200745
6970876,3429,20160706,0.057424506
6970876,13602,20160723,0.086613083
2966782,13602,20160704,0.089833235
3492094,10418,20160710,0.059097572
3492094,3780,20160709,0.018126998
3492094,10438,20160729,0.027695573
2315518,10438,20160718,0.015067615
2315518,13602,20160722,0.038774198
2315518,2978,20160711,0.058463957
3376894,1262,20160717,0.069274052
7284220,13602,20160718,0.055203625
2989822,8059,20160724,0.049186168
5990908,13602,20160725,0.064505736
1631871,4369,20160702,0.089617547
1631871,4844,20160702,0.033313936
5745148,12571,20160713,0.067405259
5745148,2902,20160714,0.125265082
3272446,13602,20160702,0.04493346
2757886,2978,20160717,0.046619127
3548926,13320,20160722,0.12174708
3548926,14014,20160718,0.072531247
3811582,8059,20160704,0.045714542
3811582,3429,20160706,0.05085552
6841852,8182,20160720,0.185378796
6841852,12807,20160701,0.331666623
6841852,12807,20160709,0.209346004
6841852,9983,20160727,0.11740163
6061564,2002,20160703,0.054435703
6061564,8059,20160710,0.057414711
1256319,11799,20160728,0.028671293
2384638,13602,20160721,0.047531836
1393791,8059,20160721,0.090375863
1263231,785,20160728,0.105378948
3449086,3445,20160713,0.112792223
3449086,3594,20160724,0.062815984
4802044,13602,20160724,0.068685796
2533630,8059,20160705,0.039080695
2533630,9983,20160705,0.024515945
5861884,7233,20160714,0.087018008
1663359,13602,20160721,0.116600317
3720958,9967,20160703,0.010429309
3720958,13602,20160711,0.049135434
3720958,9983,20160703,0.027452407
1205631,5743,20160712,0.043536555
1205631,3429,20160710,0.031253709
1205631,8059,20160710,0.035444481
2283262,1642,20160706,0.057827418
5616124,7391,20160705,0.036451683
3341566,13602,20160724,0.053786648
6205953,13602,20160723,0.072607879
7063041,13602,20160723,0.062439369
4221441,10438,20160710,0.005948362
5849601,1904,20160712,0.074797503
6915585,2020,20160708,0.085404291
7182849,13602,20160718,0.084823698
6969861,10618,20160719,0.113608578
4893189,13602,20160722,0.062027468
5949957,2978,20160723,0.070502457
5744133,13602,20160726,0.071815407
6807045,785,20160729,0.074131952
4484613,4277,20160703,0.020343634
5307909,9983,20160705,0.035658026
5842437,10342,20160731,0.17803444
4275717,8137,20160704,0.063553
4840965,11799,20160723,0.037638444
4889097,13602,20160711,0.046769263
7269897,2978,20160728,0.065002852
5991945,3429,20160711,0.033194296
5991945,7083,20160726,0.069923632
5991945,8059,20160714,0.042919886
6809097,673,20160731,0.176513247
4194825,10438,20160714,0.020061151
4194825,12913,20160705,0.045669606
4194825,13602,20160712,0.053540743
4726281,10438,20160717,0.01733587
4726281,10418,20160713,0.082528144
4726281,2978,20160724,0.088873225
4726281,13398,20160722,0.130012633
4726281,13602,20160724,0.095948484
4726281,5143,20160722,0.174560344
4511241,10438,20160704,0.009278294
4511241,10418,20160703,0.054042934
4511241,2978,20160723,0.071689803
5036553,846,20160705,0.26088487
5036553,846,20160714,0.196152513
4253193,13602,20160730,0.085409762
6694413,13602,20160711,0.0410038
7311885,13602,20160722,0.092416022
6264333,13602,20160723,0.065845976
4267533,1419,20160706,0.03115682
5053965,6508,20160715,0.33615135
5053965,6508,20160721,0.287802205
5053965,13506,20160711,0.16380489
5053965,12229,20160726,0.199628744
5053965,6508,20160722,0.234980844
5053965,6508,20160719,0.232741986
5053965,6508,20160716,0.217190053
5053965,1699,20160726,0.155312005
5053965,6508,20160720,0.214509488
5053965,6508,20160726,0.209312416
6365709,9983,20160723,0.067716789
6365709,10645,20160713,0.167502371
6365709,8182,20160718,0.136683325
6365709,13602,20160715,0.03467189
4838925,13602,20160713,0.046773245
4583949,1505,20160727,0.101200502
5412369,13602,20160718,0.055798759
4638225,10418,20160720,0.052627217
4902417,3992,20160726,0.126206347
6223377,9983,20160707,0.047077693
7034385,9983,20160706,0.025592303
4715025,3429,20160711,0.056271911
4715025,8059,20160711,0.052028927
4715025,13602,20160727,0.06933161
5507601,9983,20160715,0.02318812
5507601,13602,20160702,0.022072216
7095825,9983,20160703,0.027587386
6834705,13164,20160716,0.149233525
5790225,2002,20160705,0.064552404
5529105,785,20160726,0.112004287
7105041,13602,20160728,0.151389792
6078993,2978,20160706,0.045700725
5317137,13602,20160714,0.209831111
5317137,2418,20160706,0.043028035
5317137,13602,20160730,0.120593624
4797969,13602,20160721,0.047733399
6641169,13602,20160705,0.044691912
5867025,13602,20160705,0.043912783
5608977,2978,20160725,0.033383504
4834833,2978,20160711,0.066047705
6678033,10418,20160706,0.032070881
4844049,13602,20160712,0.025249051
7223829,8499,20160724,0.259293016
4603413,13602,20160727,0.070869097
6729237,13602,20160728,0.09819947
4661781,9983,20160731,0.059596859
5976597,11472,20160701,0.033100411
6544917,4654,20160707,0.115050723
6554133,2002,20160725,0.072276264
6554133,7375,20160725,0.088411466
4723221,9983,20160701,0.068444069
4465173,2978,20160714,0.042416234
4465173,10418,20160711,0.030480452
4465173,13602,20160722,0.045390578
4787733,3992,20160720,0.173944413
5838357,13602,20160714,0.034544012
6379029,3543,20160702,0.097965705
6136341,2978,20160726,0.084601446
6136341,10418,20160705,0.048068942
5881365,13602,20160717,0.054213502
5112345,13602,20160724,0.059581299
5176857,8059,20160714,0.08904221
5176857,9983,20160713,0.04198339
5176857,3429,20160717,0.080220875
5990937,13602,20160716,0.044997195
5990937,10438,20160718,0.014590534
6015513,11239,20160729,0.070037068
4454937,3429,20160704,0.055667537
4454937,8059,20160704,0.048109143
6559257,9983,20160723,0.078850762
6559257,8059,20160721,0.080065225
4528665,13602,20160720,0.047946515
4799001,13602,20160706,0.099641487
4580889,13602,20160726,0.062800222
5658141,785,20160727,0.067371487
5446173,13602,20160715,0.02907432
4672029,9983,20160724,0.051595703
4672029,13602,20160723,0.070658656
5483037,11894,20160721,0.137290726
5483037,11894,20160715,0.192250477
5483037,1904,20160715,0.075540054
4867617,10418,20160710,0.04945809
4867617,2978,20160724,0.084848076
4867617,13602,20160713,0.028315272
4867617,10438,20160713,0.007078092
6213153,11239,20160710,0.019682978
5961249,4184,20160708,0.075302654
4652577,10438,20160713,0.010562258
4652577,13602,20160716,0.046109695
4397601,13602,20160730,0.083536499
5998113,8059,20160713,0.050692132
6293025,2601,20160703,0.016028044
6821409,1904,20160730,0.105886017
6065697,4958,20160723,0.143297738
5829153,13602,20160721,0.074299297
4787745,13602,20160731,0.114679537
6673953,13602,20160723,0.072324932
5637669,13602,20160726,0.107824438
6436389,7747,20160724,0.05671247
4888101,13602,20160723,0.064627911
5186085,13602,20160702,0.045855733
5186085,9983,20160704,0.036147523
6248997,10418,20160705,0.057015916
6525477,13602,20160705,0.045063295
6525477,3429,20160705,0.060773892
4430373,13602,20160725,0.058055273
6537765,8059,20160705,0.036534221
5262885,7821,20160709,0.40419568
5262885,2070,20160725,0.207660019
5262885,1267,20160716,0.322740108
5262885,4512,20160701,0.09192173
5262885,7821,20160725,0.296513763
5262885,2070,20160709,0.296682299
4752933,6129,20160708,0.053423293
6851109,10418,20160726,0.084622062
5554725,13602,20160728,0.091846376
6620709,13602,20160725,0.06135092
7158309,2902,20160710,0.056661232
7158309,13602,20160724,0.062573398
7158309,2601,20160710,0.01545711
6906405,8059,20160705,0.048603371
6699561,4431,20160721,0.148752185
4902441,3429,20160718,0.0813221
4902441,8059,20160718,0.075341086
4902441,11200,20160704,0.077240359
4902441,9983,20160715,0.050822453
6217257,4251,20160716,0.015192067
5455401,2978,20160725,0.053706979
6247977,9983,20160701,0.023431487
5986857,3429,20160701,0.04818971
5986857,8059,20160701,0.077349158
4957737,9983,20160726,0.047480686
6269481,3429,20160712,0.06518839
4973097,9983,20160720,0.040195941
5569065,13602,20160719,0.046321818
5059113,11249,20160711,0.074152571
4281897,13602,20160711,0.102148244
5344809,9983,20160724,0.051461616
6668841,13602,20160720,0.086715867
4870701,11065,20160729,0.205022404
4870701,13602,20160727,0.074827847
5162541,10438,20160721,0.022094694
5690925,10418,20160710,0.049120536
5690925,2978,20160711,0.046285069
5973549,3429,20160701,0.050365654
5973549,8059,20160703,0.041556636
6824493,8059,20160703,0.065378589
6824493,3429,20160712,0.097865415
6824493,9983,20160729,0.107610296
6824493,4277,20160715,0.037072811
6824493,13602,20160725,0.10683797
6572589,9983,20160713,0.025183994
5033517,2601,20160724,0.028823942
4784685,13602,20160707,0.064452163
4526637,13863,20160708,0.075693194
4526637,13602,20160721,0.102077686
4526637,8994,20160708,0.113020647
4526637,8059,20160706,0.052946732
5064237,9983,20160723,0.028476008
5064237,13602,20160723,0.06438857
5592621,9983,20160724,0.051760208
5592621,13602,20160710,0.023932727
7177773,13602,20160731,0.074585307
6403629,9983,20160727,0.049758886
6403629,8059,20160727,0.068414583
5401137,13602,20160724,0.059385518
6476337,13602,20160719,0.043246802
5806641,6329,20160729,0.14886754
6611505,13602,20160726,0.069055317
6368817,3594,20160714,0.03475374
7185969,5347,20160708,0.068725983
7185969,10418,20160703,0.050811579
4632117,10418,20160701,0.040135319
4383285,2856,20160706,0.036377787
6235701,6146,20160720,0.35485051
6782517,13602,20160712,0.05508289
6782517,9983,20160725,0.044504687
4960821,8181,20160722,0.049825007
4702773,2902,20160720,0.060971836
6800949,13602,20160723,0.076506025
6800949,9983,20160728,0.066853706
6561333,8059,20160721,0.082164893
6828597,13602,20160724,0.08934247
6828597,10609,20160707,0.093876829
6828597,3992,20160721,0.12679584
5283381,13602,20160714,0.069609939
7148085,3429,20160723,0.139289779
4810293,807,20160712,0.112804068
6462009,9817,20160705,0.020332018
6462009,5483,20160705,0.017805172
5165625,10418,20160710,0.050601821
7269945,11799,20160723,0.022046438
5460537,9983,20160723,0.047858968
5472825,8635,20160705,0.086033743
5472825,3429,20160705,0.050234108
6523449,13602,20160722,0.060596143
6529593,2902,20160730,0.169602824
6529593,11799,20160730,0.057598548
6529593,13602,20160724,0.088672625
6529593,2601,20160730,0.050679842
7325241,9436,20160701,0.289388317
7325241,9436,20160703,0.140390283
6050361,13602,20160721,0.081509629
7104057,13602,20160701,0.044691149
7104057,9983,20160702,0.035260802
7119417,13602,20160724,0.070300753
5819961,3992,20160704,0.070739074
6409785,9983,20160715,0.055280831
6952509,10438,20160727,0.021096899
6952509,13602,20160724,0.068108853
4362813,6508,20160714,0.448127273
4362813,6508,20160708,0.491651985
4362813,6508,20160711,0.343851395
4362813,6508,20160720,0.338135105
5941821,10446,20160720,0.09580313
7253565,10418,20160703,0.046331628
6992445,2978,20160726,0.075302594
6992445,10418,20160714,0.074540569
6009405,6134,20160721,0.101794265
5229117,3992,20160717,0.096177213
6835773,10285,20160714,0.03446481
5560893,13602,20160717,0.052570189
4802109,14,20160716,0.051780874
6654525,6088,20160706,0.137017613
5084733,3543,20160725,0.217508551
5084733,3543,20160710,0.301032509
4826685,8059,20160713,0.030871963
6429249,13602,20160722,0.063217651
5381697,807,20160718,0.115718789
6456897,10418,20160712,0.056647804
6730305,8059,20160703,0.022502568
6730305,13602,20160718,0.029061809
6994497,13602,20160714,0.101411602
6232641,10418,20160704,0.046056083
6506049,13602,20160706,0.039954393
5212737,10418,20160713,0.046134265
4450881,13602,20160724,0.063999371
5304897,10418,20160703,0.048038268
5304897,13602,20160723,0.062531071
6632001,13602,20160713,0.048280049
4549185,8059,20160703,0.042251095
4549185,9983,20160723,0.055595458
4558401,8059,20160703,0.054772426
4558401,3429,20160706,0.057780665
4825665,1089,20160712,0.113189876
4825665,1089,20160707,0.125596569
4825665,1089,20160705,0.166695492
4825665,1089,20160726,0.133415227
4825665,1089,20160714,0.150323854
4825665,5933,20160721,0.107413826
6407745,11463,20160706,0.112072627
7203393,13602,20160713,0.047033165
6420033,1904,20160710,0.079328514
6420033,3619,20160725,0.142065674
5374533,13602,20160709,0.055286734
5374533,10438,20160710,0.010153426
4861509,7073,20160730,0.055773836
5125701,1505,20160715,0.125173512
7269957,3429,20160706,0.047060708
7269957,8059,20160706,0.043480263
6511173,8059,20160703,0.028990434
6511173,9983,20160710,0.029150242
6511173,3429,20160704,0.029776471
7064133,13602,20160724,0.104973875
7064133,9983,20160702,0.038876931
7064133,10418,20160705,0.061597214
4468293,13602,20160714,0.039019849
4468293,9983,20160717,0.02206807
6326853,1298,20160712,0.075028648
6904389,13602,20160712,0.07308125
6133317,3703,20160725,0.19823793
6133317,850,20160713,0.153702513
4585029,13602,20160702,0.020043589
6427209,5840,20160705,0.122363532
6427209,5840,20160711,0.057647751
5118537,2601,20160708,0.015776963
5149257,13602,20160711,0.066029695
5413449,13602,20160729,0.077431557
7004745,8375,20160723,0.08583857
6513225,10121,20160719,0.155849681
6513225,3095,20160729,0.093831522
7311945,3429,20160703,0.055000078
4700745,8059,20160712,0.047816629
4700745,7096,20160722,0.036119331
4700745,9983,20160714,0.03118271
4700745,3429,20160722,0.046350358
5757513,13602,20160705,0.022774918
4451913,13602,20160706,0.059738449
5244489,9983,20160705,0.023812814
5244489,13602,20160703,0.036968091
5247561,8059,20160703,0.0418042
5511753,4727,20160726,0.191471388
6562377,5229,20160706,0.118706711
4746825,9983,20160722,0.024030991
7118409,9983,20160701,0.029469107
5296713,3992,20160717,0.066710801
4774473,5035,20160708,0.071913553
4774473,4810,20160706,0.122966185
4774473,9983,20160730,0.034498009
5825097,13602,20160705,0.046988176
7152201,2601,20160707,0.024245444
6903369,3429,20160704,0.03582693
6903369,8059,20160702,0.041935129
5855817,1297,20160710,0.083078882
6120009,8059,20160703,0.078317511
6120009,3992,20160711,0.100501846
6123081,13602,20160723,0.09686017
4553289,13602,20160706,0.039770606
5634633,10418,20160705,0.050150597
6161997,13602,20160712,0.026051762
5421645,8059,20160702,0.051455394
5421645,9983,20160702,0.032434457
5421645,3429,20160714,0.089757508
5421645,13602,20160710,0.054377394
5461581,13602,20160706,0.035744437
5234253,13161,20160701,0.035943776
5003853,10418,20160711,0.04500614
7111245,9983,20160701,0.03030589
5280333,13602,20160712,0.12416586
7132749,13602,20160722,0.062348651
5572173,12735,20160728,0.331158641
5572173,8499,20160724,0.118855097
5317197,2601,20160706,0.02172547
7166541,13210,20160725,0.091181144
6920781,7417,20160721,0.066523333
6920781,8059,20160701,0.04323809
6137421,7375,20160729,0.119914301
6152781,13602,20160728,0.086839236
5666385,13602,20160726,0.082071579
5666385,9983,20160719,0.043978852
5709393,3429,20160728,0.097106876
5709393,11799,20160712,0.022022836
5709393,8059,20160727,0.081623977
7027281,13602,20160730,0.083365589
7027281,9983,20160730,0.052489923
4941393,3992,20160705,0.054128619
6517329,10438,20160702,0.009088175
4449873,8533,20160701,0.026789861
6600273,13602,20160706,0.043310426
6600273,1391,20160714,0.134243271
6618705,6619,20160716,0.142166392
4563537,5840,20160707,0.033921554
5098065,13602,20160726,0.07069029
6236757,6911,20160722,0.099851429
6236757,13602,20160728,0.129064558
5459541,9983,20160703,0.037091874
5459541,13027,20160711,0.162106785
5459541,10418,20160704,0.05606778
5459541,13602,20160702,0.052765706
6519381,13602,20160715,0.064714248
7321173,10342,20160721,0.135159526
6565461,5178,20160717,0.190712538
4215381,10950,20160721,0.326817555
4215381,10950,20160713,0.279440507
4215381,10950,20160703,0.350735572
5797461,10438,20160705,0.011581507
6387285,9983,20160715,0.022227095
5103189,10551,20160716,0.074555379
5424729,13602,20160718,0.054330757
5483097,8306,20160718,0.043170672
5483097,8059,20160713,0.027633403
4745817,2978,20160705,0.071235312
4745817,13602,20160705,0.052000283
4745817,10438,20160706,0.012706984
4834905,2978,20160703,0.02858681
4834905,10438,20160703,0.009290426
6720093,13602,20160723,0.037528121
7294557,11799,20160723,0.058172906
4717149,13602,20160711,0.034623175
4253277,8306,20160730,0.115789888
4253277,13602,20160721,0.124409181
5045853,8059,20160704,0.046474538
5832285,13602,20160726,0.082698963
5574237,3429,20160712,0.032988464
6099549,3992,20160720,0.097391223
6652509,13602,20160717,0.049605096
5893725,10438,20160714,0.017496672
5110365,8059,20160718,0.038045993
5110365,3429,20160724,0.07122037
7210593,13602,20160723,0.071313097
6949473,13027,20160726,0.104665816
6949473,7083,20160726,0.12393374
4344417,9983,20160701,0.025299621
5932641,11802,20160717,0.084473135
6983265,9983,20160715,0.019655961
5152353,13602,20160703,0.041988477
6759009,13602,20160710,0.049341245
6759009,9983,20160711,0.025229024
5465697,13602,20160723,0.070786922
5465697,9983,20160704,0.019239712
6252129,10418,20160707,0.066642295
5997153,1228,20160724,0.102669735
5004897,12713,20160706,0.104166099
5004897,9733,20160703,0.104041547
5004897,8306,20160710,0.111119672
5536353,13837,20160726,0.112475411
6608481,13602,20160701,0.039930249
6608481,9983,20160703,0.026133907
6104673,13602,20160722,0.04590921
6141537,13602,20160706,0.042959975
6141537,2978,20160731,0.087198937
6141537,10438,20160716,0.012339691
6141537,10418,20160714,0.079797802
4598373,13602,20160718,0.039646667
6469221,8059,20160712,0.051198505
4905573,4277,20160719,0.026667522
4905573,11894,20160724,0.163295705
4905573,708,20160722,0.139605562
4905573,1904,20160724,0.175915109
4905573,3445,20160724,0.174533426
5440101,13662,20160710,0.119363436
6773349,8059,20160712,0.051581448
7307877,8306,20160728,0.137428655
5744229,10418,20160703,0.045629755
5228133,13602,20160717,0.060260743
5228133,1904,20160719,0.101009667
7095909,9983,20160720,0.046115501
7095909,8059,20160722,0.072250396
7126629,9793,20160727,0.394608283
7126629,9793,20160721,0.427960922
7126629,9793,20160714,0.428384546
7126629,9793,20160711,0.329729247
7126629,9793,20160718,0.369362654
7126629,9793,20160707,0.387639478
7126629,9793,20160710,0.326269545
7126629,9793,20160713,0.317435445
7126629,9793,20160708,0.321141034
7126629,9793,20160717,0.348716582
7126629,9793,20160722,0.398688544
7126629,9793,20160728,0.49238751
7126629,9793,20160715,0.360297042
7126629,9793,20160731,0.381926634
7126629,9793,20160720,0.378803153
7126629,9793,20160712,0.352281116
7126629,9793,20160726,0.440864283
7126629,9793,20160730,0.461946521
7126629,9793,20160723,0.398397932
7126629,9793,20160709,0.337200369
7126629,9793,20160706,0.459230633
4506213,13602,20160727,0.078991328
5562981,13602,20160724,0.073449339
6361701,3992,20160712,0.058428899
6641253,8181,20160702,0.281065516
6641253,8181,20160717,0.342788381
6641253,8181,20160707,0.38257537
6641253,8181,20160722,0.326671193
6641253,8181,20160713,0.331415411
6641253,8181,20160716,0.356533722
6641253,8181,20160701,0.413655689
4583013,4961,20160711,0.0373369
7233129,3992,20160731,0.119059704
5171817,3429,20160726,0.054112807
5703273,4277,20160712,0.034722553
6775401,807,20160703,0.049236621
4944489,13602,20160722,0.058152775
4462185,13602,20160704,0.034263818
6609513,10702,20160721,0.114665953
5890665,9983,20160703,0.024431682
5401197,13602,20160722,0.122505472
4393581,4864,20160708,0.34928408
4393581,4864,20160713,0.188863828
5991021,3029,20160704,0.216182527
4952685,13602,20160725,0.138020565
4719213,1759,20160728,0.120331594
6580845,10418,20160711,0.055114611
5803629,7788,20160724,0.013279442
4771437,10438,20160724,0.007844494
4516461,10418,20160717,0.054787834
5309037,10418,20160704,0.053075289
5309037,12996,20160724,0.169801232
5309037,13602,20160704,0.048369169
5855853,6500,20160705,0.185273412
5855853,6500,20160706,0.075811888
5394033,13602,20160714,0.04354109
7246449,8242,20160720,0.044595631
4665969,13602,20160724,0.11573501
7046769,1402,20160707,0.149649083
4951665,13602,20160713,0.04809054
4429425,10418,20160705,0.052901363
6284913,13602,20160726,0.080351216
6284913,5750,20160710,0.026093391
5523057,13602,20160725,0.063699466
6057585,13602,20160726,0.079035111
5876337,9983,20160702,0.043076638
4570737,9983,20160713,0.035369835
5633649,9983,20160716,0.026781178
5897841,6928,20160727,0.01829232
5897841,1808,20160727,0.047587193
4870773,13602,20160721,0.083798954
4625013,13821,20160726,0.155915642
5411445,13602,20160714,0.071841285
6492789,12465,20160720,0.085131146
7036533,8059,20160704,0.041768386
7036533,3429,20160704,0.051757678
5211765,13602,20160716,0.127048715
5829237,9983,20160707,0.047034232
6099573,13602,20160722,0.062200287
5608053,13602,20160711,0.042468051
7180917,9983,20160726,0.05081348
5121657,2623,20160702,0.095473616
5121657,13602,20160727,0.084142104
5140089,3594,20160724,0.044862086
5170809,13602,20160705,0.047104776
4387449,13602,20160726,0.044150781
5189241,12068,20160703,0.06769337
5213817,3468,20160714,0.128915898
5238393,13602,20160704,0.046351456
5508729,13320,20160730,0.136885597
4467321,13602,20160725,0.062564658
5788281,13602,20160718,0.043353642
6574713,13602,20160712,0.033404943
7152249,8059,20160714,0.070960414
7152249,13602,20160726,0.050697968
5336697,13602,20160713,0.040881055
4820601,8059,20160712,0.032322523
4820601,3429,20160701,0.0319376
4820601,9983,20160713,0.022409762
4322937,6134,20160704,0.047024971
7207545,785,20160731,0.111002638
7006845,13602,20160712,0.051708462
7016061,13602,20160723,0.062478987
6524541,13602,20160719,0.064001951
6026877,9983,20160701,0.030227626
7083645,10438,20160705,0.008411308
6656637,13602,20160710,0.063612239
6398589,5052,20160723,0.289357031
5618301,13602,20160703,0.036673085
6173313,8306,20160707,0.265464275
6173313,3445,20160711,0.03860575
6173313,8306,20160711,0.098483769
5955201,13602,20160719,0.033392316
5700225,5933,20160726,0.387210441
5700225,5933,20160728,0.25434082
4919937,2978,20160731,0.080858384
6772353,10123,20160714,0.269432013
6772353,10123,20160712,0.405893928
7045761,13602,20160717,0.058128757
6569601,13602,20160726,0.078178877
5792385,12061,20160701,0.366754261
5792385,11799,20160717,0.057884385
5792385,13602,20160719,0.061630331
5792385,12807,20160705,0.493721181
5792385,12061,20160722,0.317875517
5792385,12807,20160726,0.460771499
6861441,13320,20160721,0.184642229
4532865,12521,20160731,0.114784222
4274817,1069,20160708,0.141924502
4274817,1069,20160703,0.20322806
4274817,1069,20160720,0.145655873
4800129,13320,20160726,0.701448272
4800129,13320,20160730,0.504778308
4800129,13320,20160728,0.623867028
4800129,12418,20160705,0.088721561
5589633,13602,20160704,0.041167386
6901377,13602,20160723,0.072723114
4557441,9553,20160717,0.070851126
5091969,13602,20160705,0.048400156
5091969,9983,20160720,0.040158795
7190145,13669,20160729,0.178045298
5183109,2978,20160705,0.04467444
6507141,9983,20160722,0.026934451
6507141,562,20160714,0.139834709
6774405,13602,20160715,0.035918902
7302789,13602,20160727,0.071029154
5213829,9983,20160707,0.030445827
5487237,13602,20160726,0.077459535
